# BUSCO version is: 5.2.2 
# The lineage dataset is: eukaryota_odb10 (Creation date: 2020-09-10, number of genomes: 70, number of BUSCOs: 255)
# Busco id	Status	Sequence	Score	Length
1423847at2759	Duplicated	DSO57v2_035079-T1	281.1	272
1423847at2759	Duplicated	DSO57v2_036525-T1	281.1	272
1423847at2759	Duplicated	DSO57v2_035079-T3	265.3	245
1426075at2759	Duplicated	DSO57v2_023010-T1	86.9	96
1426075at2759	Duplicated	DSO57v2_020517-T1	86.6	96
1428265at2759	Complete	DSO57v2_031456-T1	135.9	175
1428854at2759	Missing
1430056at2759	Duplicated	DSO57v2_027551-T1	103.8	118
1430056at2759	Duplicated	DSO57v2_028212-T2	103.5	118
1430056at2759	Duplicated	DSO57v2_027551-T2	101.4	102
1430056at2759	Duplicated	DSO57v2_028212-T1	101.1	102
1432328at2759	Duplicated	DSO57v2_008057-T2	261.0	177
1432328at2759	Duplicated	DSO57v2_010520-T1	261.0	177
1434266at2759	Duplicated	DSO57v2_002344-T1	89.5	126
1434266at2759	Duplicated	DSO57v2_013267-T1	87.0	126
1440961at2759	Fragmented	DSO57v2_011654-T1	23.7	106
1441854at2759	Duplicated	DSO57v2_013378-T1	242.4	218
1441854at2759	Duplicated	DSO57v2_005095-T1	242.0	218
1442062at2759	Duplicated	DSO57v2_004053-T2	151.9	186
1442062at2759	Duplicated	DSO57v2_004053-T1	129.9	163
1445102at2759	Duplicated	DSO57v2_020451-T1	288.3	191
1445102at2759	Duplicated	DSO57v2_018622-T1	287.4	191
1450538at2759	Duplicated	DSO57v2_023683-T1	112.3	151
1450538at2759	Duplicated	DSO57v2_015192-T1	111.6	145
1454155at2759	Duplicated	DSO57v2_007690-T1	57.1	146
1454155at2759	Duplicated	DSO57v2_002631-T1	55.8	148
1455730at2759	Fragmented	DSO57v2_025940-T1	296.9	289
1459797at2759	Duplicated	DSO57v2_002925-T1	58.0	96
1459797at2759	Duplicated	DSO57v2_015954-T1	58.0	96
1474000at2759	Fragmented	DSO57v2_011409-T1	69.9	71
1479417at2759	Duplicated	DSO57v2_011279-T1	275.2	176
1479417at2759	Duplicated	DSO57v2_035190-T1	255.3	165
1488235at2759	Duplicated	DSO57v2_018963-T1	165.5	138
1488235at2759	Duplicated	DSO57v2_026243-T1	162.3	138
1488436at2759	Duplicated	DSO57v2_031135-T1	102.7	62
1488436at2759	Duplicated	DSO57v2_038663-T1	92.8	64
1490022at2759	Duplicated	DSO57v2_033526-T1	197.0	169
1490022at2759	Duplicated	DSO57v2_018139-T1	174.6	169
1504863at2759	Complete	DSO57v2_016891-T1	149.7	113
1513531at2759	Duplicated	DSO57v2_023971-T1	241.7	163
1513531at2759	Duplicated	DSO57v2_032487-T1	229.9	161
1513531at2759	Duplicated	DSO57v2_023971-T2	220.3	153
1525971at2759	Duplicated	DSO57v2_015989-T1	105.3	79
1525971at2759	Duplicated	DSO57v2_012676-T1	104.9	79
1526152at2759	Complete	DSO57v2_025769-T1	96.1	84
1530008at2759	Duplicated	DSO57v2_019869-T1	128.7	86
1530008at2759	Duplicated	DSO57v2_012931-T1	128.1	86
1538526at2759	Duplicated	DSO57v2_011716-T1	128.9	95
1538526at2759	Duplicated	DSO57v2_005632-T1	127.5	95
1545004at2759	Duplicated	DSO57v2_024321-T1	97.8	69
1545004at2759	Duplicated	DSO57v2_024579-T1	93.7	64
1552706at2759	Duplicated	DSO57v2_032234-T1	70.2	89
1552706at2759	Duplicated	DSO57v2_032300-T1	70.2	89
1558822at2759	Duplicated	DSO57v2_006339-T1	120.5	66
1558822at2759	Duplicated	DSO57v2_020300-T1	120.5	66
1558822at2759	Duplicated	DSO57v2_006339-T2	111.2	62
1563319at2759	Duplicated	DSO57v2_013160-T2	80.9	128
1563319at2759	Duplicated	DSO57v2_013160-T1	80.2	128
1563319at2759	Duplicated	DSO57v2_025250-T1	77.9	128
1567796at2759	Duplicated	DSO57v2_025365-T1	146.9	132
1567796at2759	Duplicated	DSO57v2_025365-T2	136.2	113
1575179at2759	Complete	DSO57v2_019108-T1	37.6	50
1576404at2759	Duplicated	DSO57v2_015040-T1	142.5	176
1576404at2759	Duplicated	DSO57v2_023473-T1	142.5	176
1588798at2759	Missing
1593937at2759	Duplicated	DSO57v2_028669-T1	51.0	139
1593937at2759	Duplicated	DSO57v2_015905-T1	49.6	138
1617752at2759	Duplicated	DSO57v2_009852-T1	117.6	94
1617752at2759	Duplicated	DSO57v2_035033-T1	117.2	94
1620056at2759	Duplicated	DSO57v2_006223-T1	36.5	85
1620056at2759	Duplicated	DSO57v2_027151-T1	35.4	85
1623701at2759	Duplicated	DSO57v2_032912-T1	111.6	92
1623701at2759	Duplicated	DSO57v2_004995-T1	111.5	92
1626636at2759	Duplicated	DSO57v2_039549-T1	89.7	129
1626636at2759	Duplicated	DSO57v2_039549-T2	89.7	129
1626636at2759	Duplicated	DSO57v2_016693-T1	89.3	131
1633672at2759	Duplicated	DSO57v2_031604-T1	144.5	82
1633672at2759	Duplicated	DSO57v2_033472-T1	144.5	82
1645187at2759	Duplicated	DSO57v2_013852-T1	47.9	39
1645187at2759	Duplicated	DSO57v2_019723-T1	47.9	39
