Gene ID	CAZy ID	% Identical	Length	Mismatches	Gap Open	Gene Start	Gene End	CAZy Start	CAZy End	E Value	Bit Score
N159|N159.mRNA.1927.1	APU66165.1|GH18|	58.2	282	115	3	18	298	1	280	1.03e-117	349
N159|N159.mRNA.1926.1	APU66165.1|GH18|	65.0	283	96	3	29	311	1	280	1.06e-134	392
N159|N159.mRNA.11805.1	QBQ55243.1|CBM50|	33.2	797	450	16	40	813	27	764	5.27e-104	356
N159|N159.mRNA.11793.1	AWP04987.1|GT13|	48.4	853	426	8	87	932	80	925	2.04e-290	855
N159|N159.mRNA.6586.1	AVI60826.1|GT22|	63.7	424	138	7	10	423	583	1000	3.21e-166	520
N159|N159.mRNA.6582.1	AVI60826.1|GT22|	63.2	386	126	7	10	385	583	962	3.39e-146	463
N159|N159.mRNA.5981.1	VDC86155.1|GT95|	81.6	293	51	2	19	311	75	364	2.33e-164	478
N159|N159.mRNA.5977.1	VDD19117.1|GT95|	57.6	278	117	1	12	289	85	361	2.28e-103	321
N159|N159.mRNA.1172.1	CCM02450.1|GH13_25|GH133|	44.4	1578	781	22	8	1523	57	1600	0.0	1295
N159|N159.mRNA.4941.1	CDS06114.1|GT2|	43.7	1745	829	39	1	1649	209	1895	0.0	1300
N159|N159.mRNA.10712.1	AWP12516.1|GT29|	34.3	632	386	12	35	662	469	1075	5.12e-107	361
N159|N159.mRNA.10708.1	AWP12516.1|GT29|	35.6	641	370	15	38	668	472	1079	1.03e-104	355
N159|N159.mRNA.3911.1	CDS08047.1|GT15|	53.3	334	131	5	47	364	59	383	2.46e-121	360
N159|N159.mRNA.7185.1	CED83340.1|GT31|	34.3	905	474	19	414	1204	949	1846	1.49e-132	452
N159|N159.mRNA.1682.1	CDS13455.1|GH63|	36.9	872	430	19	31	883	35	805	5.14e-176	533
N159|N159.mRNA.15545.1	QGI79035.1|GH43_30|	74.0	423	107	2	6	425	459	881	2.87e-208	626
N159|N159.mRNA.7554.1	CED59319.1|CE4|	56.1	303	127	2	21	323	4	300	2.68e-127	370
N159|N159.mRNA.14512.1	AWO98658.1|GH37|	71.8	400	112	1	20	418	71	470	1.38e-199	589
N159|N159.mRNA.16236.1	QHG77622.1|CBM50|	76.3	224	52	1	37	259	56	279	4.09e-121	355
N159|N159.mRNA.516.1	CDS09169.1|GH35|	40.6	1026	523	28	49	1060	34	987	3.25e-254	751
N159|N159.mRNA.445.1	QCW79542.1|GH101|	55.8	457	194	1	95	543	612	1068	2.51e-173	522
N159|N159.mRNA.8644.1	CDS03326.1|GH47|	51.1	483	209	6	44	517	133	597	2.05e-161	476
N159|N159.mRNA.10906.1	CDS08031.1|GT2|	35.8	1201	653	25	16	1125	3	1176	8.67e-231	713
N159|N159.mRNA.10909.1	ADV19535.1|GT15|	52.8	307	136	4	3	304	78	380	1.41e-113	338
N159|N159.mRNA.8073.1	SJX63440.1|GT2|	33.8	1949	1050	51	30	1938	6	1754	5.52e-286	897
N159|N159.mRNA.16046.1	CAG87339.1|GT15|	47.9	309	159	1	73	379	119	427	8.26e-105	320
N159|N159.mRNA.141.1	QBQ55251.1|CBM50|	36.2	862	468	16	8	868	25	805	2.67e-143	456
N159|N159.mRNA.10187.1	CAN65674.1|GH28|	37.6	559	317	11	130	679	94	629	1.13e-105	354
N159|N159.mRNA.13356.1	CDS13578.1|GH5_12|	38.3	721	373	19	291	973	8	694	5.49e-147	461
N159|N159.mRNA.3861.1	CDS03648.1|GT2|	29.2	1189	726	37	31	1148	36	1179	3.31e-127	434
N159|N159.mRNA.4048.1	AAM33305.1|CBM48|GH13_8|	66.6	677	214	5	29	704	14	679	0.0	959
N159|N159.mRNA.4062.1	QKX53119.1|GH72|	40.1	484	259	9	2	463	8	482	8.98e-108	356
N159|N159.mRNA.6349.1	QBQ55243.1|CBM50|	34.6	974	524	28	23	979	27	904	1.66e-141	455
N159|N159.mRNA.4829.1	AIT83212.1|GT4|	69.2	302	91	1	37	338	15	314	7.61e-140	419
N159|N159.mRNA.4830.1	ADK37846.1|GH18|	60.3	295	111	4	47	338	1	292	5.34e-125	370
N159|N159.mRNA.3719.1	AKU79211.1|GH20|	37.8	611	287	14	37	559	25	630	4.66e-121	375
N159|N159.mRNA.3567.1	QKX60254.1|GH76|	53.6	414	190	2	167	579	24	436	9.44e-137	432
N159|N159.mRNA.5995.1	AHX26715.1|GT2|	33.9	785	432	21	78	795	36	800	3.30e-112	406
N159|N159.mRNA.3324.1	CAN80640.1|GT47|	53.5	424	191	4	5	423	940	1362	2.99e-156	480
N159|N159.mRNA.11210.1	QCD96124.1|GH20|	41.3	581	292	15	5	552	11	575	4.67e-140	422
N159|N159.mRNA.1976.1	EAL89135.1|GT20|	64.4	475	168	1	1	475	1	474	3.73e-233	653
N159|N159.mRNA.3415.1	CDS04937.1|GH18|	28.9	3033	1845	69	79	2969	266	3130	0.0	1078
N159|N159.mRNA.3417.1	CBA03971.1|GT30|	62.3	393	146	2	7	398	4	395	1.98e-168	503
N159|N159.mRNA.10202.1	CDS14033.1|GT4|	43.8	464	250	9	23	480	16	474	7.26e-126	379
N159|N159.mRNA.10674.1	CAC16493.1|GH13_5|	54.5	483	214	5	18	497	6	485	2.64e-190	544
N159|N159.mRNA.2716.1	CBX99002.1|GH18|	52.0	302	121	5	1	278	1	302	7.52e-103	321
N159|N159.mRNA.4103.1	QDS71450.1|GH47|	61.3	320	117	4	7	322	1044	1360	2.97e-124	393
N159|N159.mRNA.13162.1	ADK37846.1|GH18|	71.8	294	81	1	33	326	1	292	1.94e-158	456
N159|N159.mRNA.13163.1	ADK37846.1|GH18|	71.4	294	82	1	33	326	1	292	2.42e-158	452
N159|N159.mRNA.12.1	SMR56934.1|GT22|	59.0	278	111	3	10	285	608	884	1.25e-107	341
N159|N159.mRNA.1509.1	EGX47988.1|GH16_2|	49.3	410	197	6	100	500	293	700	9.73e-136	412
N159|N159.mRNA.9719.1	QKX53632.1|AA2|	71.8	259	73	0	95	353	88	346	2.66e-136	397
N159|N159.mRNA.16119.1	CBX99002.1|GH18|	52.0	302	121	5	1	278	1	302	7.52e-103	321
N159|N159.mRNA.16125.1	CDS04796.1|CE9|	54.6	427	163	5	13	409	7	432	8.96e-159	458
N159|N159.mRNA.16126.1	AKT41788.1|CBM6|GH81|	37.8	646	376	13	68	703	284	913	2.83e-133	420
N159|N159.mRNA.6118.1	QEC79975.1|GH3|	42.1	772	404	14	5	764	5	745	1.16e-187	558
N159|N159.mRNA.6117.1	CDS09677.1|GH3|	42.1	691	378	11	35	716	44	721	1.84e-179	535
N159|N159.mRNA.8295.1	QEO24085.1|GH47|	53.4	371	164	4	28	393	838	1204	1.84e-127	400
N159|N159.mRNA.9310.1	AAD45326.2|GT48|2.4.1.34	52.1	1836	756	25	133	1932	105	1853	0.0	1758
N159|N159.mRNA.136.1	BBN14963.1|CBM20|	46.0	404	207	7	11	407	397	796	3.01e-112	352
N159|N159.mRNA.6384.1	CDS05871.1|GT2|	53.3	833	359	10	3	826	41	852	8.81e-295	837
N159|N159.mRNA.9745.1	AWP04987.1|GT13|	48.3	857	429	8	83	932	76	925	2.04e-290	855
N159|N159.mRNA.8512.1	CDS05327.1|GT2|	40.0	1729	920	37	34	1703	40	1710	0.0	1168
N159|N159.mRNA.12557.1	CBA03971.1|GT30|	62.3	393	146	2	7	398	4	395	1.98e-168	503
N159|N159.mRNA.12555.1	CDS04937.1|GH18|	33.2	2253	1318	47	1	2196	1004	3127	0.0	1054
N159|N159.mRNA.12133.1	CDS08047.1|GT15|	55.6	315	131	4	89	397	69	380	1.36e-126	374
N159|N159.mRNA.12132.1	AAS54224.1|GT15|	55.9	311	132	4	64	372	106	413	1.67e-126	375
N159|N159.mRNA.12128.1	CDS10110.1|GT15|	54.4	307	135	2	60	363	70	374	3.05e-124	367
N159|N159.mRNA.12131.1	CDS10110.1|GT15|	54.7	311	135	3	90	397	67	374	5.97e-128	377
N159|N159.mRNA.12135.1	CDS08047.1|GT15|	54.0	335	136	5	63	383	51	381	1.14e-126	374
N159|N159.mRNA.4475.1	CDS11103.1|GT66|	70.5	369	109	0	1	369	1	369	6.98e-185	535
N159|N159.mRNA.6277.1	CDS07988.1|GH20|	35.9	604	310	12	29	559	20	619	4.15e-119	370
N159|N159.mRNA.10358.1	CDS10110.1|GT15|	57.2	276	113	2	3	275	70	343	3.78e-119	350
N159|N159.mRNA.8992.1	SDU44743.1|CBM51|GH31|	55.3	624	263	9	3	617	96	712	6.43e-231	679
N159|N159.mRNA.8989.1	AZQ75404.1|GH31|	50.7	653	311	8	38	687	32	676	1.05e-231	668
N159|N159.mRNA.8991.1	AZQ75404.1|GH31|	49.3	673	330	8	16	685	12	676	1.58e-230	665
N159|N159.mRNA.16446.1	CDS09097.1|GH15|	59.2	677	252	8	9	673	65	729	4.02e-285	802
