Gene ID	CAZy ID	% Identical	Length	Mismatches	Gap Open	Gene Start	Gene End	CAZy Start	CAZy End	E Value	Bit Score
IWY20|IWY20_006378-T1	QIW95080.1|GH47|	31.6	1593	968	37	269	1777	1044	2599	9.32e-208	686
IWY20|IWY20_006383-T1	QGI79035.1|GH43_30|	77.7	386	85	1	7	391	462	847	5.92e-209	628
IWY20|IWY20_006409-T1	CDS02696.1|GT77|	67.0	303	95	2	39	340	70	368	3.05e-138	401
IWY20|IWY20_006467-T1	CDS02806.1|GT2|	62.7	609	171	7	5	579	3	589	3.65e-272	759
IWY20|IWY20_006485-T1	CDS11651.1|GH0|	51.8	334	130	5	59	390	18	322	4.52e-120	355
IWY20|IWY20_006491-T1	CDS08304.1|CE4|	53.9	386	167	8	14	391	9	391	5.67e-142	416
IWY20|IWY20_006496-T1	QKD62991.1|GH12|	38.7	602	343	6	36	629	1078	1661	7.79e-115	386
IWY20|IWY20_006498-T1	CDS12483.1|GH16_4|	61.5	371	135	3	8	372	1	369	1.50e-180	510
IWY20|IWY20_006544-T1	CDS05274.1|GT2|	71.3	1043	271	10	28	1066	54	1072	0.0	1466
IWY20|IWY20_006578-T1	CDS06176.1|CE4|	52.0	344	146	7	42	370	115	454	3.73e-124	371
IWY20|IWY20_006579-T1	CDS06176.1|CE4|	50.7	347	134	7	32	346	113	454	2.98e-119	357
IWY20|IWY20_006615-T1	CDS12794.1|GT39|	63.5	757	233	7	5	725	4	753	0.0	994
IWY20|IWY20_006646-T1	QDS71450.1|GH47|	61.5	325	105	3	9	329	1044	1352	2.85e-131	413
IWY20|IWY20_006669-T1	CDS03727.1|GT1|	46.0	1134	489	24	67	1172	153	1191	6.53e-310	902
IWY20|IWY20_006685-T1	CDS12450.1|GH37|	68.1	755	228	5	1	748	1	749	0.0	1031
IWY20|IWY20_006687-T1	CDS03542.1|GH18|	48.7	396	179	7	3	395	11	385	5.60e-126	373
IWY20|IWY20_006695-T1	CDS09935.1|AA1_2|	49.6	472	227	3	1	462	101	571	1.04e-164	482
IWY20|IWY20_006709-T1	BAB03595.1|CE4|3.5.1.41	56.0	400	159	8	1	395	1	388	7.48e-150	438
IWY20|IWY20_006723-T1	AVM55139.1|GH65|	37.0	511	307	9	144	649	854	1354	4.08e-113	374
IWY20|IWY20_006727-T1	QHG77622.1|CBM50|	73.8	225	57	2	26	249	51	274	8.92e-116	342
IWY20|IWY20_006730-T1	QKX53632.1|AA2|	57.5	266	111	2	123	388	88	351	2.54e-109	329
IWY20|IWY20_006746-T1	QKX53460.1|AA4|	52.8	405	189	2	37	440	634	1037	2.64e-151	460
IWY20|IWY20_006751-T1	AFD54461.1|GH16_1|3.2.1.73	53.2	297	132	6	19	311	20	313	1.19e-107	320
IWY20|IWY20_006760-T1	CDS02615.1|GT2|	43.1	1255	553	27	12	1210	5	1154	2.64e-307	899
IWY20|IWY20_006786-T1	BAB43869.1|GH85|3.2.1.96	51.7	621	234	15	1	565	132	742	3.55e-205	594
IWY20|IWY20_006820-T1	CDS07586.1|GT2|	63.5	1104	295	15	23	1038	23	1106	0.0	1334
IWY20|IWY20_006847-T1	CDS13087.1|GH47|	50.9	475	175	7	1	438	127	580	1.48e-158	465
IWY20|IWY20_006874-T1	CDS11401.1|PL14_3|	53.5	303	131	4	22	322	25	319	4.66e-114	338
IWY20|IWY20_006877-T1	BAD95808.1|CBM1|GH45|3.2.1.4	67.7	220	64	1	26	245	125	337	7.88e-114	334
IWY20|IWY20_006884-T1	EIE79467.1|GH5_12|3.2.1.45	68.9	694	167	6	230	892	8	683	0.0	1006
IWY20|IWY20_006974-T1	QBQ55243.1|CBM50|	33.9	811	470	19	14	814	9	763	1.95e-123	407
IWY20|IWY20_006991-T1	CDS12450.1|GH37|	73.2	771	194	5	1	769	1	760	0.0	1127
IWY20|IWY20_007128-T1	QBQ55243.1|CBM50|	31.9	857	487	19	17	861	8	779	1.35e-116	389
IWY20|IWY20_007156-T1	CDS13634.1|GT39|	43.4	705	326	8	33	678	39	729	6.92e-200	590
IWY20|IWY20_007159-T1	CDS10509.1|GT22|	56.3	540	233	3	125	664	1	537	6.83e-221	630
IWY20|IWY20_007193-T1	CDS11938.1|GT1|	63.1	1007	328	12	117	1107	4	982	0.0	1258
IWY20|IWY20_007202-T1	CDS10611.1|GT21|	65.8	412	134	4	2	408	4	413	7.47e-193	545
IWY20|IWY20_007236-T1	CDS09137.1|GT34|	40.7	540	197	13	46	466	122	657	1.29e-117	363
IWY20|IWY20_007279-T1	CDS05384.1|PL14_3|	54.7	274	117	3	24	297	23	289	7.83e-109	322
IWY20|IWY20_007314-T1	CDS14080.1|GH37|	70.2	734	192	7	9	715	13	746	0.0	1009
IWY20|IWY20_007319-T1	CAC9909034.1|GT8|	66.6	377	125	1	20	396	347	722	3.09e-174	508
IWY20|IWY20_007361-T1	CDS10991.1|GT77|	51.6	351	149	4	4	333	4	354	4.64e-121	358
IWY20|IWY20_007401-T1	CDS13587.1|GT31|GT32|	54.5	791	323	12	2	764	225	1006	2.94e-307	873
IWY20|IWY20_007409-T1	CDS13311.1|GT39|	54.1	715	320	2	53	760	46	759	6.54e-283	801
IWY20|IWY20_007411-T1	CDS03372.1|GH27|	64.6	441	154	1	3	441	25	465	8.63e-226	631
IWY20|IWY20_007422-T1	QKX55086.1|GH55|	50.8	596	254	7	218	775	788	1382	3.04e-196	601
IWY20|IWY20_007427-T1	CDS08707.1|AA5_1|	67.3	539	170	4	12	545	15	552	1.43e-270	752
IWY20|IWY20_007445-T1	BAD95808.1|CBM1|GH45|3.2.1.4	76.2	361	62	2	1	361	1	337	3.15e-165	469
IWY20|IWY20_007451-T1	CDS04115.1|GH5_9|	62.6	430	154	4	99	522	118	546	2.99e-210	598
IWY20|IWY20_007462-T1	CDS03778.1|AA1_2|	67.6	577	186	1	4	580	3	578	8.81e-296	819
IWY20|IWY20_007494-T1	EGX49587.1|GT2|	51.2	956	423	13	4	942	218	1146	8.11e-310	894
IWY20|IWY20_007571-T1	CDS05517.1|GH28|	48.1	378	190	5	8	381	5	380	7.81e-120	356
IWY20|IWY20_007597-T1	EIE81396.1|GH15|3.2.1.3	62.2	415	149	4	31	441	36	446	1.13e-192	546
IWY20|IWY20_007608-T1	CDS05016.1|GH20|	57.7	568	230	3	210	767	3	570	2.70e-248	706
IWY20|IWY20_007630-T1	BAA01024.1|GT2|2.4.1.16	81.7	863	141	8	5	857	3	858	0.0	1399
IWY20|IWY20_007666-T1	CDS05411.1|GT3|	73.5	702	166	4	6	689	3	702	0.0	1078
IWY20|IWY20_007679-T1	CDS03190.1|GH0|	60.0	1248	426	14	11	1213	15	1234	0.0	1388
IWY20|IWY20_007686-T1	CDS06551.1|AA1|	36.1	808	269	14	19	759	25	652	3.04e-154	468
IWY20|IWY20_007719-T1	CDS08031.1|GT2|	57.7	1764	655	17	8	1729	13	1726	0.0	1983
IWY20|IWY20_007744-T1	VWO96784.1|PL8_4|	36.2	746	411	25	7	711	97	818	5.26e-136	424
IWY20|IWY20_007751-T1	AIE96983.1|GT7|	33.9	1262	679	27	36	1215	7	1195	2.03e-214	678
IWY20|IWY20_007755-T1	CDS03190.1|GH0|	63.3	1216	370	19	2	1167	46	1235	0.0	1448
IWY20|IWY20_007759-T1	VDC85193.1|GT95|	83.2	297	50	0	6	302	79	375	1.81e-173	501
IWY20|IWY20_007783-T1	CDS05227.1|CE4|	62.0	271	102	1	62	331	24	294	8.46e-128	377
IWY20|IWY20_007817-T1	AKU79211.1|GH20|	55.3	618	229	6	23	597	25	638	6.87e-252	711
IWY20|IWY20_007844-T1	CDS10110.1|GT15|	74.5	306	75	1	2	304	66	371	1.15e-185	520
IWY20|IWY20_007890-T1	ARF90664.1|GT4|	56.8	317	129	3	59	373	441	751	3.84e-114	355
IWY20|IWY20_007914-T1	CDS13093.1|GT57|	59.9	451	164	4	59	503	1	440	1.30e-189	541
IWY20|IWY20_008048-T1	CDS03631.1|GT57|	67.6	380	112	2	51	430	46	414	2.93e-186	531
IWY20|IWY20_008088-T1	CDS13517.1|GH31|	60.2	643	231	7	1	635	217	842	1.90e-293	826
IWY20|IWY20_008117-T1	CDS13715.1|GT71|	62.0	337	122	3	1197	1532	151	482	2.75e-137	437
IWY20|IWY20_008139-T1	EAA64118.1|CBM20|GH15|	43.3	561	291	10	16	562	705	1252	3.99e-146	460
IWY20|IWY20_008201-T1	CDS05755.1|GT2|	52.7	1858	688	28	1	1802	110	1832	0.0	1823
IWY20|IWY20_008280-T1	CDS05640.1|GH20|	64.4	727	218	6	18	709	25	745	0.0	978
IWY20|IWY20_008308-T1	CDS04061.1|GT15|	72.6	317	86	1	10	326	38	353	5.63e-186	522
IWY20|IWY20_008316-T1	QEO24085.1|GH47|	54.1	370	161	4	25	389	839	1204	9.90e-131	408
IWY20|IWY20_008394-T1	CDS03762.1|GT15|	71.6	317	90	0	297	613	100	416	9.36e-177	513
IWY20|IWY20_008405-T1	CDS05726.1|GT62|	74.7	273	68	1	13	284	74	346	1.41e-152	434
IWY20|IWY20_008408-T1	BAD67423.1|GH28|3.2.1.15	51.2	369	167	4	1	358	1	367	7.10e-123	363
IWY20|IWY20_008415-T1	QKD62991.1|GH12|	36.5	627	381	5	140	759	1045	1661	3.32e-108	374
IWY20|IWY20_008464-T1	CDS03542.1|GH18|	48.2	394	184	4	2	390	7	385	7.15e-128	377
IWY20|IWY20_008493-T1	QHG77622.1|CBM50|	73.8	225	57	2	24	247	51	274	8.26e-116	342
IWY20|IWY20_008567-T1	BAD67423.1|GH28|3.2.1.15	56.7	321	136	2	1	321	66	383	8.95e-129	377
IWY20|IWY20_008568-T1	BAD67423.1|GH28|3.2.1.15	47.5	385	191	5	1	378	1	381	9.19e-119	353
IWY20|IWY20_008577-T1	CDS09677.1|GH3|	56.7	756	230	6	9	680	30	772	1.79e-300	843
IWY20|IWY20_008586-T1	EPB86303.1|GH3|3.2.1.21	74.9	734	170	6	1	726	1	728	0.0	1092
IWY20|IWY20_008591-T1	VUW72999.1|AA1|	52.4	633	265	9	114	721	28	649	1.21e-191	582
IWY20|IWY20_008678-T1	QKX60254.1|GH76|	53.4	771	332	6	514	1271	24	780	1.05e-268	801
IWY20|IWY20_008753-T1	CDS03326.1|GH47|	59.0	610	209	12	1	580	1	599	1.90e-242	684
IWY20|IWY20_008912-T1	BAD67423.1|GH28|3.2.1.15	56.2	386	161	4	1	381	1	383	2.69e-136	398
