Gene ID	CAZy ID	% Identical	Length	Mismatches	Gap Open	Gene Start	Gene End	CAZy Start	CAZy End	E Value	Bit Score
ZOOFUN|ZOORAD_015731-T1	ADK37849.1|CBM18|CE4|	61.2	276	104	3	21	295	17	290	5.58e-121	354
ZOOFUN|ZOORAD_015798-T1	CDS03806.1|GT48|	49.8	1833	793	22	111	1923	177	1901	0.0	1696
ZOOFUN|ZOORAD_015860-T1	CCA77894.1|GH13_25|GH133|	45.8	1548	771	25	9	1498	63	1600	0.0	1300
ZOOFUN|ZOORAD_016058-T1	CDS03696.1|GH37|	39.7	592	332	11	8	590	18	593	5.18e-142	429
ZOOFUN|ZOORAD_016091-T1	ATY63066.1|GH18|	44.4	374	199	6	305	677	16	381	2.88e-106	335
ZOOFUN|ZOORAD_016133-T1	AIT83212.1|GT4|	64.3	300	105	1	39	338	17	314	2.65e-130	394
ZOOFUN|ZOORAD_016290-T1	CDI56219.1|GT39|	47.5	732	352	7	78	796	75	787	1.18e-222	651
ZOOFUN|ZOORAD_016326-T1	QKD55908.1|GH18|	30.1	1194	639	28	10	1054	1041	2187	1.40e-128	438
ZOOFUN|ZOORAD_016377-T1	QBQ55251.1|CBM50|	36.0	838	453	15	27	856	22	784	1.69e-138	448
ZOOFUN|ZOORAD_016536-T1	QKX60254.1|GH76|	47.6	773	372	10	175	929	21	778	1.69e-228	685
ZOOFUN|ZOORAD_016752-T1	AKU79211.1|GH20|	35.1	639	314	13	11	553	15	648	9.61e-128	393
ZOOFUN|ZOORAD_016769-T1	CDS05327.1|GT2|	41.9	1737	857	35	17	1638	22	1721	0.0	1263
ZOOFUN|ZOORAD_016820-T1	BBN14963.1|CBM20|	49.3	404	194	7	11	407	397	796	2.15e-124	384
ZOOFUN|ZOORAD_016827-T1	QKX56076.1|GH51|	45.5	422	222	4	150	564	922	1342	3.65e-103	347
ZOOFUN|ZOORAD_016859-T1	CDS10110.1|GT15|	56.7	284	123	0	1	284	88	371	4.91e-128	373
ZOOFUN|ZOORAD_016997-T1	QKX56076.1|GH51|	52.3	772	351	9	301	1064	833	1595	7.76e-244	740
ZOOFUN|ZOORAD_017129-T1	CDS05746.1|GH5_9|	44.5	431	225	7	86	508	1	425	4.88e-134	399
ZOOFUN|ZOORAD_017289-T1	AAM33305.1|CBM48|GH13_8|	65.5	689	226	5	134	821	4	681	0.0	944
ZOOFUN|ZOORAD_017306-T1	QKX55086.1|GH55|	48.8	606	263	8	222	786	787	1386	1.84e-192	592
ZOOFUN|ZOORAD_017319-T1	AWO98658.1|GH37|	66.7	402	133	1	24	424	69	470	5.71e-183	548
ZOOFUN|ZOORAD_017390-T1	SVE84708.1|GH9|	51.0	917	422	10	6	905	418	1324	6.57e-114	384
ZOOFUN|ZOORAD_017404-T1	CDI51946.1|GT3|	64.6	715	235	5	2	698	4	718	0.0	930
ZOOFUN|ZOORAD_017455-T1	CUI24525.1|GH19|	61.1	311	115	2	41	345	18	328	4.21e-118	377
ZOOFUN|ZOORAD_017708-T1	CDS03806.1|GT48|	49.8	1833	793	22	111	1923	177	1901	0.0	1696
ZOOFUN|ZOORAD_017794-T1	CDS05871.1|GT2|	54.6	769	332	7	57	817	93	852	1.20e-297	844
ZOOFUN|ZOORAD_017892-T1	CDS13004.1|GT20|	52.9	756	344	8	15	763	25	775	3.62e-292	825
ZOOFUN|ZOORAD_017923-T1	CDS13004.1|GT20|	52.9	756	344	8	15	763	25	775	3.62e-292	825
ZOOFUN|ZOORAD_018144-T1	QGI86474.1|GH125|	42.5	480	222	7	61	501	28	492	1.86e-120	381
ZOOFUN|ZOORAD_018188-T1	QGI86474.1|GH125|	42.5	480	222	7	61	501	28	492	1.86e-120	381
ZOOFUN|ZOORAD_018282-T1	CDS08031.1|GT2|	45.0	1699	818	26	23	1626	11	1687	0.0	1422
