Gene ID	CAZy ID	% Identical	Length	Mismatches	Gap Open	Gene Start	Gene End	CAZy Start	CAZy End	E Value	Bit Score
EmuscRNA|TRINITY_DN96690_c1_g1_i2.p1	ADK37843.1|CBM18|GH16_19|	78.7	286	61	0	1	286	1	286	6.77e-173	484
EmuscRNA|TRINITY_DN96755_c0_g1_i1.p1	QEO24085.1|GH47|	52.2	366	167	3	27	388	833	1194	1.63e-117	374
EmuscRNA|TRINITY_DN96936_c0_g2_i1.p1	ADK37849.1|CBM18|CE4|	57.7	265	111	1	19	283	27	290	4.19e-109	322
EmuscRNA|TRINITY_DN97207_c2_g1_i1.p1	BBN14963.1|CBM20|	48.9	403	195	7	11	406	397	795	3.22e-123	380
EmuscRNA|TRINITY_DN97285_c0_g4_i5.p1	QDH24765.1|GT0|	78.4	227	49	0	16	242	164	390	1.72e-141	407
EmuscRNA|TRINITY_DN97334_c1_g3_i1.p1	VDD59467.1|GH20|	40.0	552	298	12	15	538	27	573	2.51e-132	401
EmuscRNA|TRINITY_DN97334_c1_g4_i1.p1	VDD59467.1|GH20|	40.1	549	290	11	16	536	36	573	1.65e-135	409
EmuscRNA|TRINITY_DN97349_c0_g1_i1.p1	QCE13289.1|CE8|	54.0	413	163	5	6	395	409	817	1.79e-136	429
EmuscRNA|TRINITY_DN97365_c0_g1_i1.p1	AWO98658.1|GH37|	69.3	401	122	1	24	423	70	470	5.10e-195	578
EmuscRNA|TRINITY_DN97508_c1_g1_i1.p1	CAN80640.1|GT47|	53.4	427	193	4	7	428	937	1362	1.94e-155	478
EmuscRNA|TRINITY_DN97565_c1_g1_i1.p1	QDS71450.1|GH47|	60.5	334	120	2	1	329	1032	1358	4.25e-134	420
EmuscRNA|TRINITY_DN97667_c0_g1_i1.p1	CDS03631.1|GT57|	50.6	480	214	7	4	469	4	474	1.65e-147	434
EmuscRNA|TRINITY_DN97683_c1_g2_i1.p1	APA14337.1|GT20|	61.9	473	177	2	4	474	5	476	3.44e-222	625
EmuscRNA|TRINITY_DN98613_c1_g1_i1.p1	QKX53460.1|AA4|	53.6	418	185	6	34	446	624	1037	9.75e-146	446
EmuscRNA|TRINITY_DN98613_c1_g1_i2.p1	QKX53460.1|AA4|	54.7	371	159	6	17	382	624	990	5.99e-130	402
EmuscRNA|TRINITY_DN98613_c1_g1_i3.p1	QKX53460.1|AA4|	54.7	371	159	6	17	382	624	990	3.04e-130	403
EmuscRNA|TRINITY_DN98613_c1_g1_i4.p1	QKX53460.1|AA4|	53.6	418	185	6	34	446	624	1037	1.93e-145	445
EmuscRNA|TRINITY_DN99484_c3_g1_i1.p1	QDS71450.1|GH47|	60.0	265	105	1	8	271	1044	1308	6.23e-107	343
EmuscRNA|TRINITY_DN99484_c3_g1_i2.p1	QDS71450.1|GH47|	60.0	265	105	1	8	271	1044	1308	6.23e-107	343
EmuscRNA|TRINITY_DN99572_c1_g1_i1.p1	ADK37844.1|GH16_4|	56.2	345	129	6	57	401	1	323	1.50e-141	410
EmuscRNA|TRINITY_DN99669_c1_g1_i1.p1	AAX19735.1|GH37|	67.0	663	206	4	76	738	48	697	0.0	950
EmuscRNA|TRINITY_DN99959_c0_g2_i1.p1	AWU78116.1|GT39|	76.7	257	58	1	1	255	1	257	8.47e-128	385
EmuscRNA|TRINITY_DN99959_c0_g2_i2.p1	AWU78116.1|GT39|	73.0	352	93	1	1	350	1	352	3.91e-174	508
